# This file maps impact types to effects
"# It can be overridden in part by just specifying some effects in a CSV file in the ""fx"" folder that has a later name alphabetically"
"# It has the simple syntax that the first column is the impact type, the second is the surface type, and the thrid is the effect name"
"# The impact type is one of: bullet_small_normal, bullet_small_exit, bullet_large_normal, bullet_large_exit, grenade_bounce, and grenade_explode"
"# The surface type is one of the valid surface impact types for the surfaceparm shader command, or ""default"".  Default is only used if the code cannot figure out the correct surface type"
"# The effect name should be a relative path starting after the ""fx"" folder in the game tree.  It should not include the "".efx"" extension."
"# The effect name may be left blank, in which case no effect is played for this impact."
"# If any impact effect has no row entry in any file, the game will not load any maps.  The console lists which surface types had no entries."
"# These effects usually should not specify sounds, since a corresponding sound alias will be played at the same time as the effect"
"# For bullet hits, two effects are played, either or both of which may be blank:"
"# The ""normal"" effect is played at the impact point facing the surface normal.  This should usually be used for decals."
"# The ""exit"" effect is played at the exit point when buller penetration is on."

"# flesh_head_nonfatal, flesh_body_fatal, flesh_head_nonfatal, and flesh_head_fatal specify specific effects to play when bullets injure flesh"
# these are used ONLY FOR BULLETS
"# If not specified, or if left blank, these will inherit whatever is in 'flesh' for the impacttype"



bullet_small_exit,water,

bullet_small_underwater,water,

bullet_small_underwater,sand,

bullet_large_exit,water,

bullet_ap_normal,water,impacts/large_waterhit

bullet_ap_exit,water,

shotgun_normal,water,impacts/large_waterhit

shotgun_exit,water,

bullet_small_underwater,default,
bullet_small_underwater,bark,
bullet_small_underwater,brick,
bullet_small_underwater,carpet,
bullet_small_underwater,cloth,
bullet_small_underwater,concrete,
bullet_small_underwater,dirt,
bullet_small_underwater,flesh,
bullet_small_underwater,foliage,
bullet_small_underwater,glass,
bullet_small_underwater,grass,
bullet_small_underwater,gravel,
bullet_small_underwater,ice,
bullet_small_underwater,metal,
bullet_small_underwater,mud,
bullet_small_underwater,paper,
bullet_small_underwater,plaster,
bullet_small_underwater,rock,
bullet_small_underwater,sand,
bullet_small_underwater,snow,
bullet_small_underwater,water,
bullet_small_underwater,wood,
bullet_small_underwater,asphalt,
bullet_small_underwater,ceramic,
bullet_small_underwater,plastic,
bullet_small_underwater,rubber,
bullet_small_underwater,cushion,
bullet_small_underwater,fruit,
bullet_small_underwater,paintedmetal,
bullet_small_underwater,flesh_body_nonfatal,
bullet_small_underwater,flesh_body_fatal,
bullet_small_underwater,flesh_head_nonfatal,
bullet_small_underwater,flesh_head_fatal,
bullet_small_underwater,player,
bullet_small_underwater,tallgrass,

rocket_explode,default,maps/ber2/fx_exp_default_low
rocket_explode,metal,maps/ber2/fx_exp_default_low
rocket_explode,ceramic,maps/ber2/fx_exp_default_low
rocket_explode,plastic,maps/ber2/fx_exp_default_low
rocket_explode,rubber,maps/ber2/fx_exp_default_low
rocket_explode,cushion,maps/ber2/fx_exp_default_low
rocket_explode,fruit,maps/ber2/fx_exp_default_low
rocket_explode,paintedmetal,maps/ber2/fx_exp_default_low


bullet_ap_normal,default,impacts/default_hit
bullet_ap_normal,metal,impacts/large_metalhit_1
bullet_ap_normal,water,impacts/large_waterhit
bullet_ap_normal,paintedmetal,impacts/large_metalhit_1


bullet_ap_exit,default,impacts/default_hit
bullet_ap_exit,metal,impacts/large_metalhit_1
bullet_ap_exit,water,
bullet_ap_exit,paintedmetal,impacts/large_metalhit_1



